-30 , -29.6734 , -217.901 , 0.115181
-30 , -30.9497 , -215.977 , 0.655144
-30 , -29.1825 , -212.684 , 1.12148
-30 , -30.1888 , -210.586 , 0.704231
-30 , -30.3115 , -210.461 , 0.0415497
-30 , -30.6551 , -207.725 , 0.925125
-30 , -31.4896 , -206.869 , 0.286987
-30 , -29.4034 , -209.891 , -1.03838
-30 , -30.6551 , -211.888 , -0.670219
-30 , -29.2316 , -209.091 , 0.949669
-30 , -29.2316 , -212.151 , -1.03838
-30 , -29.8452 , -211.953 , 0.0660934
-30 , -31.1215 , -205.533 , 2.15231
-30 , -30.1643 , -202.539 , 1.0233
-30 , -28.9371 , -201.486 , 0.360619
-30 , -29.6243 , -202.735 , -0.424782
-30 , -28.9616 , -203.836 , -0.375694
-30 , -30.287 , -204.444 , -0.203888
-30 , -28.9616 , -206.424 , -0.670219
-30 , -30.017 , -204.99 , 0.483337
-30 , -30.0661 , -200.356 , 1.53872
-30 , -29.3052 , -197.788 , 0.876038
-30 , -29.5998 , -195.357 , 0.82695
-30 , -29.5752 , -198.772 , -1.13655
-30 , -29.0598 , -201.322 , -0.817482
-30 , -30.6306 , -204.04 , -0.915657
-30 , -31.1706 , -201.744 , 0.753319
-30 , -29.1825 , -203.042 , -0.449326
-30 , -28.7898 , -199.707 , 1.09693
-30 , -30.3115 , -198.214 , 0.507881
-30 , -31.0478 , -196.707 , 0.507881
-30 , -30.2134 , -201.564 , -1.62742
-30 , -29.1334 , -198.255 , 1.09693
-30 , -29.2071 , -202.551 , -1.43107
-30 , -30.9497 , -201.582 , 0.336075
-30 , -30.287 , -199.279 , 0.753319
-30 , -29.5507 , -196.678 , 0.900581
-30 , -28.2989 , -196.629 , 0.0170059
-30 , -29.158 , -195.773 , 0.286987
-30 , -28.9125 , -195.399 , 0.115181
-30 , -29.4525 , -197.362 , -0.670219
-30 , -28.7407 , -195.798 , 0.532425
-30 , -28.7653 , -197.447 , -0.572044
-30 , -30.557 , -200.126 , -0.915657
-30 , -30.287 , -201.969 , -0.621132
-30 , -30.0661 , -202.375 , -0.130257
-30 , -31.5387 , -202.849 , -0.1548
-30 , -30.2624 , -206.625 , -1.25927
-30 , -30.4342 , -204.429 , 0.753319
-30 , -28.888 , -204.232 , 0.0660934
-30 , -29.3052 , -207.065 , -0.964745
-30 , -28.9616 , -209.264 , -0.743851
-30 , -30.2624 , -206.576 , 0.900581
-30 , -29.5016 , -207.748 , -0.375694
-30 , -29.8452 , -209.911 , -0.719307
-30 , -29.4525 , -211.641 , -0.572044
-30 , -28.9371 , -216.647 , -1.75014
-30 , -29.5998 , -217.326 , -0.228432
-30 , -31.1706 , -213.399 , 1.34237
-30 , -29.5016 , -212.783 , 0.213356
-30 , -28.348 , -210.916 , 0.6306
-30 , -29.8207 , -214.577 , -1.25927
-30 , -30.0661 , -214.159 , 0.139725
-30 , -29.9679 , -211.56 , 0.82695
-30 , -29.3789 , -215.156 , -1.25927
-30 , -30.5079 , -218.162 , -1.03838
-30 , -28.9862 , -218.254 , -0.0320816
-30 , -30.1643 , -220.036 , -0.596588
-30 , -30.827 , -220.947 , -0.302063
-30 , -29.5261 , -218.997 , 0.6306
-30 , -28.6426 , -217.676 , 0.458794
-30 , -29.747 , -214.525 , 1.04784
-30 , -29.158 , -213.906 , 0.213356
-30 , -29.477 , -217.661 , -1.25927
-30 , -28.7653 , -221.785 , -1.38199
-30 , -29.0843 , -221.103 , 0.2379
-30 , -29.0843 , -222.313 , -0.400238
-30 , -30.2379 , -224.621 , -0.817482
-30 , -29.0598 , -221.637 , 1.0233
-30 , -28.4953 , -222.015 , -0.130257
-30 , -29.5507 , -225.136 , -1.06292
-30 , -29.5016 , -227.351 , -0.768394
-30 , -30.1643 , -224.386 , 0.998756
-30 , -28.8634 , -223.831 , 0.188812
-30 , -29.2561 , -221.351 , 0.82695
-30 , -30.827 , -221.807 , -0.1548
-30 , -29.5998 , -220.533 , 0.43425
-30 , -29.9434 , -221.23 , -0.252975
-30 , -30.6797 , -223.626 , -0.792938
-30 , -30.3361 , -224.753 , -0.375694
-30 , -29.9679 , -225.428 , -0.228432
-30 , -30.017 , -228.343 , -0.989288
-30 , -30.6306 , -225.048 , 1.09693
-30 , -30.3852 , -223.48 , 0.507881
-30 , -30.2624 , -220.802 , 0.900581
-30 , -30.6061 , -221.039 , -0.0811691
-30 , -30.287 , -220.99 , 0.0170059
-30 , -29.1089 , -222.931 , -0.670219
-30 , -30.0661 , -225.961 , -1.03838
-30 , -29.7716 , -227.076 , -0.375694
-30 , -30.6797 , -224.921 , 0.728775
-30 , -29.1089 , -224.226 , 0.2379
-30 , -30.2624 , -226.247 , -0.694763
-30 , -29.5752 , -227.464 , -0.424782
-30 , -30.4097 , -224.685 , 0.949669
-30 , -29.477 , -222.329 , 0.802406
-30 , -30.5079 , -225.184 , -0.964745
-30 , -29.9925 , -228.634 , -1.18564
-30 , -31.0233 , -231.325 , -0.915657
-30 , -30.8024 , -231.133 , 0.0660934
-30 , -30.1643 , -230.723 , 0.139725
-30 , -30.6306 , -232.192 , -0.498413
-30 , -30.5815 , -230.916 , 0.43425
-30 , -29.5507 , -231.523 , -0.203888
-30 , -31.1215 , -232.567 , -0.351151
-30 , -30.557 , -235.099 , -0.842026
-30 , -29.2316 , -230.929 , 1.44054
-30 , -29.477 , -232.189 , -0.424782
-30 , -30.3361 , -231.259 , 0.311531
-30 , -29.3052 , -233.455 , -0.743851
-30 , -29.7225 , -233.041 , 0.139725
-30 , -30.8024 , -235.247 , -0.743851
-30 , -30.6306 , -230.688 , 1.53872
-30 , -28.888 , -231.076 , -0.130257
-30 , -30.3606 , -234.798 , -1.25927
-30 , -29.8452 , -236.879 , -0.719307
-30 , -31.2687 , -234.327 , 0.876038
-30 , -30.8515 , -235.023 , -0.228432
-30 , -30.2134 , -235.188 , -0.0566254
-30 , -29.4034 , -236.945 , -0.596588
-30 , -31.2197 , -239.261 , -0.768394
-30 , -29.9434 , -239.069 , 0.0660934
-30 , -30.3361 , -234.762 , 1.46509
-30 , -28.3726 , -232.353 , 0.82695
-30 , -30.0906 , -229.794 , 0.876038
-30 , -29.2561 , -231.584 , -0.596588
-30 , -29.9925 , -227.495 , 1.39146
-30 , -28.9616 , -229.038 , -0.522957
-30 , -30.1397 , -229.871 , -0.277519
-30 , -29.5998 , -230.263 , -0.130257
